2025_05_10_1437-PARTIDO_VS_BACRC_1RONDA.csv,Player Name,Period Name,Activity Name,Period Name2,Total Duration,Total Distance,HSR,Acceleration B1-3 Total Efforts (Gen 2),Maximum Velocity,Tackles Total (Band1-Band3)
2025_06_28_1306-PARTIDO_vs._REGATAS_V_1_RONDA.csv,Tomas Fernandez A.,SEGUNDO TIEMPO,PARTIDO vs. REGATAS (V) 1° RONDA,SEGUNDO TIEMPO,00:47:58,4115.45,265.35,37,7.44,20
2025_06_28_1306-PARTIDO_vs._REGATAS_V_1_RONDA.csv,Bautista Gatti,SEGUNDO TIEMPO,PARTIDO vs. REGATAS (V) 1° RONDA,SEGUNDO TIEMPO,00:29:31,1329.18,10.62,10,5.98,12
2025_06_28_1306-PARTIDO_vs._REGATAS_V_1_RONDA.csv,Juan Ignacio Lago,SEGUNDO TIEMPO,PARTIDO vs. REGATAS (V) 1° RONDA,SEGUNDO TIEMPO,00:47:58,2774.99,25.26,17,5.81,35
2025_06_28_1306-PARTIDO_vs._REGATAS_V_1_RONDA.csv,Martin Leiva,SEGUNDO TIEMPO,PARTIDO vs. REGATAS (V) 1° RONDA,SEGUNDO TIEMPO,00:47:58,2700.95,53.9,20,5.61,28
2025_06_28_1306-PARTIDO_vs._REGATAS_V_1_RONDA.csv,Alfonso Lopez F.,SEGUNDO TIEMPO,PARTIDO vs. REGATAS (V) 1° RONDA,SEGUNDO TIEMPO,00:47:58,3464.91,166.08,29,7.35,15
2025_06_28_1306-PARTIDO_vs._REGATAS_V_1_RONDA.csv,Gaston Martinez S.,SEGUNDO TIEMPO,PARTIDO vs. REGATAS (V) 1° RONDA,SEGUNDO TIEMPO,00:40:21,2731.43,315.95,30,8.23,11
2025_06_28_1306-PARTIDO_vs._REGATAS_V_1_RONDA.csv,Manuel Puertas,SEGUNDO TIEMPO,PARTIDO vs. REGATAS (V) 1° RONDA,SEGUNDO TIEMPO,00:28:26,1471.18,44.0,6,5.86,13
2025_06_28_1306-PARTIDO_vs._REGATAS_V_1_RONDA.csv,Pedro Rodriguez A.,SEGUNDO TIEMPO,PARTIDO vs. REGATAS (V) 1° RONDA,SEGUNDO TIEMPO,00:08:15,542.7,67.71,4,6.34,7
2025_06_28_1306-PARTIDO_vs._REGATAS_V_1_RONDA.csv,Hipólito San Sebastián,SEGUNDO TIEMPO,PARTIDO vs. REGATAS (V) 1° RONDA,SEGUNDO TIEMPO,00:47:58,2857.45,35.78,37,5.44,38
2025_06_28_1306-PARTIDO_vs._REGATAS_V_1_RONDA.csv,Bautista Santamarina,SEGUNDO TIEMPO,PARTIDO vs. REGATAS (V) 1° RONDA,SEGUNDO TIEMPO,00:47:58,3887.07,268.89,39,7.45,14
2025_06_28_1306-PARTIDO_vs._REGATAS_V_1_RONDA.csv,Joaquin Tuculet,SEGUNDO TIEMPO,PARTIDO vs. REGATAS (V) 1° RONDA,SEGUNDO TIEMPO,00:47:58,3587.86,100.01,24,6.97,9
2025_07_12_1211-vs._SIC_V_2_RONDA.csv,Marcos Albina,Session,vs. SIC (V) 2° RONDA,PRIMER TIEMPO,01:29:08,6684.25,431.61,49,7.33,13
2025_07_12_1211-vs._SIC_V_2_RONDA.csv,Ramiro Berardi,Session,vs. SIC (V) 2° RONDA,PRIMER TIEMPO,01:29:08,3236.21,44.49,20,5.76,58
2025_07_12_1211-vs._SIC_V_2_RONDA.csv,Joaquin Briozzo,Session,vs. SIC (V) 2° RONDA,PRIMER TIEMPO,01:29:08,5642.86,447.62,52,7.97,57
2025_07_12_1211-vs._SIC_V_2_RONDA.csv,Carlos Augusto Cabano,Session,vs. SIC (V) 2° RONDA,PRIMER TIEMPO,01:29:08,5234.27,172.16,35,7.31,61
2025_07_12_1211-vs._SIC_V_2_RONDA.csv,Federico Castilla,Session,vs. SIC (V) 2° RONDA,SEGUNDO TIEMPO,00:43:53,1546.85,66.4,14,6.99,24
2025_07_12_1211-vs._SIC_V_2_RONDA.csv,Eliseo Chiavassa,Session,vs. SIC (V) 2° RONDA,PRIMER TIEMPO,01:29:08,5288.19,191.1,34,7.17,78
2025_07_12_1211-vs._SIC_V_2_RONDA.csv,Carruccio Cosme,Session,vs. SIC (V) 2° RONDA,SEGUNDO TIEMPO,00:43:53,893.34,2.37,9,5.1,9
2025_07_12_1211-vs._SIC_V_2_RONDA.csv,Mateo Fernandez A.,Session,vs. SIC (V) 2° RONDA,SEGUNDO TIEMPO,00:43:53,2144.9,160.05,17,7.97,5
2025_07_12_1211-vs._SIC_V_2_RONDA.csv,Tomas Fernandez A.,Session,vs. SIC (V) 2° RONDA,PRIMER TIEMPO,01:29:08,7540.21,643.81,59,7.9,53
2025_07_12_1211-vs._SIC_V_2_RONDA.csv,Bautista Gatti,Session,vs. SIC (V) 2° RONDA,PRIMER TIEMPO,01:29:08,4732.6,60.9,30,6.25,30
2025_07_12_1211-vs._SIC_V_2_RONDA.csv,Juan Ignacio Lago,Session,vs. SIC (V) 2° RONDA,PRIMER TIEMPO,01:29:08,4553.7,57.62,11,6.54,75
2025_07_12_1211-vs._SIC_V_2_RONDA.csv,Martin Leiva,Session,vs. SIC (V) 2° RONDA,PRIMER TIEMPO,01:29:08,4350.89,167.21,35,6.68,25
2025_07_12_1211-vs._SIC_V_2_RONDA.csv,Alfonso Lopez F.,Session,vs. SIC (V) 2° RONDA,PRIMER TIEMPO,01:29:08,6573.84,441.16,59,8.26,36
2025_07_12_1211-vs._SIC_V_2_RONDA.csv,Facundo Maffei,Session,vs. SIC (V) 2° RONDA,SEGUNDO TIEMPO,00:43:53,2375.85,112.5,21,6.54,44
2025_07_12_1211-vs._SIC_V_2_RONDA.csv,Gaston Martinez S.,Session,vs. SIC (V) 2° RONDA,PRIMER TIEMPO,01:29:08,6234.19,560.5,65,7.94,22
2025_07_12_1211-vs._SIC_V_2_RONDA.csv,Manuel Puertas,Session,vs. SIC (V) 2° RONDA,SEGUNDO TIEMPO,00:43:53,1982.62,73.09,11,6.26,42
2025_07_12_1211-vs._SIC_V_2_RONDA.csv,Pedro Rodriguez A.,Session,vs. SIC (V) 2° RONDA,SEGUNDO TIEMPO,00:43:53,788.9,13.16,12,5.25,4
2025_07_12_1211-vs._SIC_V_2_RONDA.csv,Andres Rubio Garmendia,Session,vs. SIC (V) 2° RONDA,PRIMER TIEMPO,01:29:08,6516.41,507.11,54,8.51,27
2025_07_12_1211-vs._SIC_V_2_RONDA.csv,Hipólito San Sebastián,Session,vs. SIC (V) 2° RONDA,PRIMER TIEMPO,01:29:08,3600.81,26.05,21,5.68,46
2025_07_12_1211-vs._SIC_V_2_RONDA.csv,Bautista Santamarina,Session,vs. SIC (V) 2° RONDA,PRIMER TIEMPO,01:29:08,7023.67,326.15,61,7.35,18
2025_07_12_1211-vs._SIC_V_2_RONDA.csv,Joaquin Tuculet,Session,vs. SIC (V) 2° RONDA,PRIMER TIEMPO,01:29:08,5104.06,106.26,46,6.34,27
2025_07_12_1211-vs._SIC_V_2_RONDA.csv,Marcos Albina,PRIMER TIEMPO,vs. SIC (V) 2° RONDA,PRIMER TIEMPO,00:45:14,3721.5,176.27,24,7.31,10
2025_07_12_1211-vs._SIC_V_2_RONDA.csv,Ramiro Berardi,PRIMER TIEMPO,vs. SIC (V) 2° RONDA,PRIMER TIEMPO,00:45:14,2676.06,30.95,15,5.52,52
2025_07_12_1211-vs._SIC_V_2_RONDA.csv,Joaquin Briozzo,PRIMER TIEMPO,vs. SIC (V) 2° RONDA,PRIMER TIEMPO,00:45:14,2856.26,172.01,27,6.61,38
2025_07_12_1211-vs._SIC_V_2_RONDA.csv,Carlos Augusto Cabano,PRIMER TIEMPO,vs. SIC (V) 2° RONDA,PRIMER TIEMPO,00:45:14,2658.59,37.23,16,6.32,34
2025_07_12_1211-vs._SIC_V_2_RONDA.csv,Eliseo Chiavassa,PRIMER TIEMPO,vs. SIC (V) 2° RONDA,PRIMER TIEMPO,00:45:14,2662.07,98.8,21,7.17,46
2025_07_12_1211-vs._SIC_V_2_RONDA.csv,Tomas Fernandez A.,PRIMER TIEMPO,vs. SIC (V) 2° RONDA,PRIMER TIEMPO,00:45:14,3780.67,262.35,30,7.82,27
2025_07_12_1211-vs._SIC_V_2_RONDA.csv,Bautista Gatti,PRIMER TIEMPO,vs. SIC (V) 2° RONDA,PRIMER TIEMPO,00:45:14,2748.38,37.81,15,5.65,22
2025_07_12_1211-vs._SIC_V_2_RONDA.csv,Juan Ignacio Lago,PRIMER TIEMPO,vs. SIC (V) 2° RONDA,PRIMER TIEMPO,00:45:14,2654.15,50.6,6,6.54,44
2025_07_12_1211-vs._SIC_V_2_RONDA.csv,Martin Leiva,PRIMER TIEMPO,vs. SIC (V) 2° RONDA,PRIMER TIEMPO,00:45:14,2778.86,75.82,21,6.33,18
2025_07_12_1211-vs._SIC_V_2_RONDA.csv,Alfonso Lopez F.,PRIMER TIEMPO,vs. SIC (V) 2° RONDA,PRIMER TIEMPO,00:45:14,3403.03,240.97,32,8.26,22
2025_07_12_1211-vs._SIC_V_2_RONDA.csv,Gaston Martinez S.,PRIMER TIEMPO,vs. SIC (V) 2° RONDA,PRIMER TIEMPO,00:45:14,3150.86,288.41,35,7.83,12
2025_07_12_1211-vs._SIC_V_2_RONDA.csv,Andres Rubio Garmendia,PRIMER TIEMPO,vs. SIC (V) 2° RONDA,PRIMER TIEMPO,00:45:14,3288.01,255.55,31,8.07,11
2025_07_12_1211-vs._SIC_V_2_RONDA.csv,Hipólito San Sebastián,PRIMER TIEMPO,vs. SIC (V) 2° RONDA,PRIMER TIEMPO,00:45:14,2669.78,13.85,15,5.25,38
2025_07_12_1211-vs._SIC_V_2_RONDA.csv,Bautista Santamarina,PRIMER TIEMPO,vs. SIC (V) 2° RONDA,PRIMER TIEMPO,00:45:14,3712.03,121.77,32,7.16,10
2025_07_12_1211-vs._SIC_V_2_RONDA.csv,Joaquin Tuculet,PRIMER TIEMPO,vs. SIC (V) 2° RONDA,PRIMER TIEMPO,00:45:14,3521.61,67.1,30,5.87,14
2025_07_12_1211-vs._SIC_V_2_RONDA.csv,Marcos Albina,SEGUNDO TIEMPO,vs. SIC (V) 2° RONDA,SEGUNDO TIEMPO,00:43:53,2962.75,255.34,25,7.33,3
2025_07_12_1211-vs._SIC_V_2_RONDA.csv,Ramiro Berardi,SEGUNDO TIEMPO,vs. SIC (V) 2° RONDA,SEGUNDO TIEMPO,00:43:53,560.15,13.54,5,5.76,6
2025_07_12_1211-vs._SIC_V_2_RONDA.csv,Joaquin Briozzo,SEGUNDO TIEMPO,vs. SIC (V) 2° RONDA,SEGUNDO TIEMPO,00:43:53,2786.6,275.61,25,7.97,19
2025_07_12_1211-vs._SIC_V_2_RONDA.csv,Carlos Augusto Cabano,SEGUNDO TIEMPO,vs. SIC (V) 2° RONDA,SEGUNDO TIEMPO,00:43:53,2575.68,134.93,19,7.31,27
2025_07_12_1211-vs._SIC_V_2_RONDA.csv,Federico Castilla,SEGUNDO TIEMPO,vs. SIC (V) 2° RONDA,SEGUNDO TIEMPO,00:43:53,1546.85,66.4,14,6.99,24
2025_07_12_1211-vs._SIC_V_2_RONDA.csv,Eliseo Chiavassa,SEGUNDO TIEMPO,vs. SIC (V) 2° RONDA,SEGUNDO TIEMPO,00:43:53,2626.12,92.3,13,5.99,32
2025_07_12_1211-vs._SIC_V_2_RONDA.csv,Carruccio Cosme,SEGUNDO TIEMPO,vs. SIC (V) 2° RONDA,SEGUNDO TIEMPO,00:43:53,893.34,2.37,9,5.1,9
2025_07_12_1211-vs._SIC_V_2_RONDA.csv,Mateo Fernandez A.,SEGUNDO TIEMPO,vs. SIC (V) 2° RONDA,SEGUNDO TIEMPO,00:43:53,2144.9,160.05,17,7.97,5
2025_07_12_1211-vs._SIC_V_2_RONDA.csv,Tomas Fernandez A.,SEGUNDO TIEMPO,vs. SIC (V) 2° RONDA,SEGUNDO TIEMPO,00:43:53,3759.54,381.46,29,7.9,26
2025_07_12_1211-vs._SIC_V_2_RONDA.csv,Bautista Gatti,SEGUNDO TIEMPO,vs. SIC (V) 2° RONDA,SEGUNDO TIEMPO,00:43:53,1984.22,23.09,15,6.25,8
2025_07_12_1211-vs._SIC_V_2_RONDA.csv,Juan Ignacio Lago,SEGUNDO TIEMPO,vs. SIC (V) 2° RONDA,SEGUNDO TIEMPO,00:43:53,1899.55,7.02,5,5.73,31
2025_07_12_1211-vs._SIC_V_2_RONDA.csv,Martin Leiva,SEGUNDO TIEMPO,vs. SIC (V) 2° RONDA,SEGUNDO TIEMPO,00:43:53,1572.03,91.39,14,6.68,7
2025_07_12_1211-vs._SIC_V_2_RONDA.csv,Alfonso Lopez F.,SEGUNDO TIEMPO,vs. SIC (V) 2° RONDA,SEGUNDO TIEMPO,00:43:53,3170.81,200.19,27,8.26,14
2025_07_12_1211-vs._SIC_V_2_RONDA.csv,Facundo Maffei,SEGUNDO TIEMPO,vs. SIC (V) 2° RONDA,SEGUNDO TIEMPO,00:43:53,2375.85,112.5,21,6.54,44
2025_07_12_1211-vs._SIC_V_2_RONDA.csv,Gaston Martinez S.,SEGUNDO TIEMPO,vs. SIC (V) 2° RONDA,SEGUNDO TIEMPO,00:43:53,3083.33,272.09,30,7.94,10
2025_07_12_1211-vs._SIC_V_2_RONDA.csv,Manuel Puertas,SEGUNDO TIEMPO,vs. SIC (V) 2° RONDA,SEGUNDO TIEMPO,00:43:53,1982.62,73.09,11,6.26,42
2025_07_12_1211-vs._SIC_V_2_RONDA.csv,Pedro Rodriguez A.,SEGUNDO TIEMPO,vs. SIC (V) 2° RONDA,SEGUNDO TIEMPO,00:43:53,788.9,13.16,12,5.25,4
2025_07_12_1211-vs._SIC_V_2_RONDA.csv,Andres Rubio Garmendia,SEGUNDO TIEMPO,vs. SIC (V) 2° RONDA,SEGUNDO TIEMPO,00:43:53,3228.4,251.56,23,8.51,16
2025_07_12_1211-vs._SIC_V_2_RONDA.csv,Hipólito San Sebastián,SEGUNDO TIEMPO,vs. SIC (V) 2° RONDA,SEGUNDO TIEMPO,00:43:53,931.02,12.2,6,5.68,8
2025_07_12_1211-vs._SIC_V_2_RONDA.csv,Bautista Santamarina,SEGUNDO TIEMPO,vs. SIC (V) 2° RONDA,SEGUNDO TIEMPO,00:43:53,3311.63,204.38,29,7.35,8
2025_07_12_1211-vs._SIC_V_2_RONDA.csv,Joaquin Tuculet,SEGUNDO TIEMPO,vs. SIC (V) 2° RONDA,SEGUNDO TIEMPO,00:43:53,1582.45,39.16,16,6.34,13
2025_07_19_1445-PRIMERA_VS_ALUMNI_V_2_RONDA.csv,Marcos Albina,Session,PRIMERA VS ALUMNI (V) 2° RONDA,SEGUNDO TIEMPO,00:45:00,2007.3,141.17,23,7.09,4
2025_07_19_1445-PRIMERA_VS_ALUMNI_V_2_RONDA.csv,Ramiro Berardi,Session,PRIMERA VS ALUMNI (V) 2° RONDA,SEGUNDO TIEMPO,00:45:00,2044.97,0.99,8,5.01,27
2025_07_19_1445-PRIMERA_VS_ALUMNI_V_2_RONDA.csv,Joaquin Briozzo,Session,PRIMERA VS ALUMNI (V) 2° RONDA,SEGUNDO TIEMPO,00:45:00,2221.58,20.52,14,5.72,18
2025_07_19_1445-PRIMERA_VS_ALUMNI_V_2_RONDA.csv,Carlos Augusto Cabano,Session,PRIMERA VS ALUMNI (V) 2° RONDA,PRIMER TIEMPO,01:30:00,5708.22,202.73,31,7.08,47
2025_07_19_1445-PRIMERA_VS_ALUMNI_V_2_RONDA.csv,Pedro Capocetti,Session,PRIMERA VS ALUMNI (V) 2° RONDA,SEGUNDO TIEMPO,00:45:00,974.4,0.0,11,4.81,7
2025_07_19_1445-PRIMERA_VS_ALUMNI_V_2_RONDA.csv,Eliseo Chiavassa,Session,PRIMERA VS ALUMNI (V) 2° RONDA,PRIMER TIEMPO,01:30:00,5269.61,63.88,26,7.02,64
2025_07_19_1445-PRIMERA_VS_ALUMNI_V_2_RONDA.csv,Joaquin Coria,Session,PRIMERA VS ALUMNI (V) 2° RONDA,SEGUNDO TIEMPO,00:45:00,1627.94,48.0,11,6.31,11
2025_07_19_1445-PRIMERA_VS_ALUMNI_V_2_RONDA.csv,nicolas Fernandez,Session,PRIMERA VS ALUMNI (V) 2° RONDA,SEGUNDO TIEMPO,00:45:00,3187.25,276.34,17,8.5,9
2025_07_19_1445-PRIMERA_VS_ALUMNI_V_2_RONDA.csv,Tomas Fernandez A.,Session,PRIMERA VS ALUMNI (V) 2° RONDA,PRIMER TIEMPO,01:30:00,8184.84,827.25,62,8.12,31
2025_07_19_1445-PRIMERA_VS_ALUMNI_V_2_RONDA.csv,Bautista Gatti,Session,PRIMERA VS ALUMNI (V) 2° RONDA,PRIMER TIEMPO,01:30:00,5393.71,205.35,34,8.09,40
2025_07_19_1445-PRIMERA_VS_ALUMNI_V_2_RONDA.csv,Juan Ignacio Lago,Session,PRIMERA VS ALUMNI (V) 2° RONDA,PRIMER TIEMPO,01:30:00,5305.12,83.64,22,6.42,129
2025_07_19_1445-PRIMERA_VS_ALUMNI_V_2_RONDA.csv,Martin Leiva,Session,PRIMERA VS ALUMNI (V) 2° RONDA,PRIMER TIEMPO,01:30:00,4876.37,135.19,23,6.57,44
2025_07_19_1445-PRIMERA_VS_ALUMNI_V_2_RONDA.csv,Alfonso Lopez F.,Session,PRIMERA VS ALUMNI (V) 2° RONDA,PRIMER TIEMPO,00:45:00,2905.15,298.17,22,7.82,9
2025_07_19_1445-PRIMERA_VS_ALUMNI_V_2_RONDA.csv,Facundo Maffei,Session,PRIMERA VS ALUMNI (V) 2° RONDA,PRIMER TIEMPO,01:30:00,4491.8,123.07,24,6.19,55
2025_07_19_1445-PRIMERA_VS_ALUMNI_V_2_RONDA.csv,Gaston Martinez S.,Session,PRIMERA VS ALUMNI (V) 2° RONDA,PRIMER TIEMPO,01:30:00,6687.9,734.0,55,8.47,19
2025_07_19_1445-PRIMERA_VS_ALUMNI_V_2_RONDA.csv,Manuel Puertas,Session,PRIMERA VS ALUMNI (V) 2° RONDA,PRIMER TIEMPO,00:45:00,956.46,32.43,4,6.76,16
2025_07_19_1445-PRIMERA_VS_ALUMNI_V_2_RONDA.csv,Bautista Raimundi,Session,PRIMERA VS ALUMNI (V) 2° RONDA,SEGUNDO TIEMPO,00:45:00,2126.46,218.66,22,8.1,2
2025_07_19_1445-PRIMERA_VS_ALUMNI_V_2_RONDA.csv,Pedro Rodriguez A.,Session,PRIMERA VS ALUMNI (V) 2° RONDA,PRIMER TIEMPO,01:30:00,5687.35,693.33,70,7.61,42
2025_07_19_1445-PRIMERA_VS_ALUMNI_V_2_RONDA.csv,Andres Rubio Garmendia,Session,PRIMERA VS ALUMNI (V) 2° RONDA,PRIMER TIEMPO,01:30:00,7040.35,688.91,58,8.44,21
2025_07_19_1445-PRIMERA_VS_ALUMNI_V_2_RONDA.csv,Hipólito San Sebastián,Session,PRIMERA VS ALUMNI (V) 2° RONDA,PRIMER TIEMPO,01:30:00,5991.92,403.25,49,6.7,58
2025_07_19_1445-PRIMERA_VS_ALUMNI_V_2_RONDA.csv,Bautista Santamarina,Session,PRIMERA VS ALUMNI (V) 2° RONDA,PRIMER TIEMPO,01:30:00,7212.25,619.32,50,8.02,21
2025_07_19_1445-PRIMERA_VS_ALUMNI_V_2_RONDA.csv,Joaquin Tuculet,Session,PRIMERA VS ALUMNI (V) 2° RONDA,PRIMER TIEMPO,01:30:00,5306.86,252.69,37,7.1,100
2025_07_19_1445-PRIMERA_VS_ALUMNI_V_2_RONDA.csv,Carlos Augusto Cabano,PRIMER TIEMPO,PRIMERA VS ALUMNI (V) 2° RONDA,PRIMER TIEMPO,00:45:00,2925.37,114.78,21,6.53,27
2025_07_19_1445-PRIMERA_VS_ALUMNI_V_2_RONDA.csv,Eliseo Chiavassa,PRIMER TIEMPO,PRIMERA VS ALUMNI (V) 2° RONDA,PRIMER TIEMPO,00:45:00,2726.4,61.08,14,7.02,36
2025_07_19_1445-PRIMERA_VS_ALUMNI_V_2_RONDA.csv,Tomas Fernandez A.,PRIMER TIEMPO,PRIMERA VS ALUMNI (V) 2° RONDA,PRIMER TIEMPO,00:45:00,4200.28,505.31,34,7.67,13
2025_07_19_1445-PRIMERA_VS_ALUMNI_V_2_RONDA.csv,Bautista Gatti,PRIMER TIEMPO,PRIMERA VS ALUMNI (V) 2° RONDA,PRIMER TIEMPO,00:45:00,2816.57,158.61,23,8.09,20
2025_07_19_1445-PRIMERA_VS_ALUMNI_V_2_RONDA.csv,Juan Ignacio Lago,PRIMER TIEMPO,PRIMERA VS ALUMNI (V) 2° RONDA,PRIMER TIEMPO,00:45:00,2803.66,66.47,13,6.34,32
2025_07_19_1445-PRIMERA_VS_ALUMNI_V_2_RONDA.csv,Martin Leiva,PRIMER TIEMPO,PRIMERA VS ALUMNI (V) 2° RONDA,PRIMER TIEMPO,00:45:00,2683.85,100.74,16,6.57,27
2025_07_19_1445-PRIMERA_VS_ALUMNI_V_2_RONDA.csv,Alfonso Lopez F.,PRIMER TIEMPO,PRIMERA VS ALUMNI (V) 2° RONDA,PRIMER TIEMPO,00:45:00,2905.15,298.17,22,7.82,9
2025_07_19_1445-PRIMERA_VS_ALUMNI_V_2_RONDA.csv,Facundo Maffei,PRIMER TIEMPO,PRIMERA VS ALUMNI (V) 2° RONDA,PRIMER TIEMPO,00:45:00,2953.07,108.31,16,6.19,40
2025_07_19_1445-PRIMERA_VS_ALUMNI_V_2_RONDA.csv,Gaston Martinez S.,PRIMER TIEMPO,PRIMERA VS ALUMNI (V) 2° RONDA,PRIMER TIEMPO,00:45:00,3516.22,331.43,26,8.21,3
2025_07_19_1445-PRIMERA_VS_ALUMNI_V_2_RONDA.csv,Manuel Puertas,PRIMER TIEMPO,PRIMERA VS ALUMNI (V) 2° RONDA,PRIMER TIEMPO,00:45:00,956.46,32.43,4,6.76,16
2025_07_19_1445-PRIMERA_VS_ALUMNI_V_2_RONDA.csv,Pedro Rodriguez A.,PRIMER TIEMPO,PRIMERA VS ALUMNI (V) 2° RONDA,PRIMER TIEMPO,00:45:00,3326.64,404.96,42,7.61,23
2025_07_19_1445-PRIMERA_VS_ALUMNI_V_2_RONDA.csv,Andres Rubio Garmendia,PRIMER TIEMPO,PRIMERA VS ALUMNI (V) 2° RONDA,PRIMER TIEMPO,00:45:00,3663.29,385.85,35,8.44,9
2025_07_19_1445-PRIMERA_VS_ALUMNI_V_2_RONDA.csv,Hipólito San Sebastián,PRIMER TIEMPO,PRIMERA VS ALUMNI (V) 2° RONDA,PRIMER TIEMPO,00:45:00,3015.43,242.56,25,6.7,35
2025_07_19_1445-PRIMERA_VS_ALUMNI_V_2_RONDA.csv,Bautista Santamarina,PRIMER TIEMPO,PRIMERA VS ALUMNI (V) 2° RONDA,PRIMER TIEMPO,00:45:00,3679.78,305.96,25,7.97,8
2025_07_19_1445-PRIMERA_VS_ALUMNI_V_2_RONDA.csv,Joaquin Tuculet,PRIMER TIEMPO,PRIMERA VS ALUMNI (V) 2° RONDA,PRIMER TIEMPO,00:45:00,3247.45,139.4,19,7.1,63
2025_07_19_1445-PRIMERA_VS_ALUMNI_V_2_RONDA.csv,Marcos Albina,SEGUNDO TIEMPO,PRIMERA VS ALUMNI (V) 2° RONDA,SEGUNDO TIEMPO,00:45:00,2007.3,141.17,23,7.09,4
2025_07_19_1445-PRIMERA_VS_ALUMNI_V_2_RONDA.csv,Ramiro Berardi,SEGUNDO TIEMPO,PRIMERA VS ALUMNI (V) 2° RONDA,SEGUNDO TIEMPO,00:45:00,2044.97,0.99,8,5.01,27
2025_07_19_1445-PRIMERA_VS_ALUMNI_V_2_RONDA.csv,Joaquin Briozzo,SEGUNDO TIEMPO,PRIMERA VS ALUMNI (V) 2° RONDA,SEGUNDO TIEMPO,00:45:00,2221.58,20.52,14,5.72,18
2025_07_19_1445-PRIMERA_VS_ALUMNI_V_2_RONDA.csv,Carlos Augusto Cabano,SEGUNDO TIEMPO,PRIMERA VS ALUMNI (V) 2° RONDA,SEGUNDO TIEMPO,00:45:00,2782.84,87.95,10,7.08,20
2025_07_19_1445-PRIMERA_VS_ALUMNI_V_2_RONDA.csv,Pedro Capocetti,SEGUNDO TIEMPO,PRIMERA VS ALUMNI (V) 2° RONDA,SEGUNDO TIEMPO,00:45:00,974.4,0.0,11,4.81,7
2025_07_19_1445-PRIMERA_VS_ALUMNI_V_2_RONDA.csv,Eliseo Chiavassa,SEGUNDO TIEMPO,PRIMERA VS ALUMNI (V) 2° RONDA,SEGUNDO TIEMPO,00:45:00,2543.21,2.8,12,5.12,28
2025_07_19_1445-PRIMERA_VS_ALUMNI_V_2_RONDA.csv,Joaquin Coria,SEGUNDO TIEMPO,PRIMERA VS ALUMNI (V) 2° RONDA,SEGUNDO TIEMPO,00:45:00,1627.94,48.0,11,6.31,11
2025_07_19_1445-PRIMERA_VS_ALUMNI_V_2_RONDA.csv,nicolas Fernandez,SEGUNDO TIEMPO,PRIMERA VS ALUMNI (V) 2° RONDA,SEGUNDO TIEMPO,00:45:00,3187.25,276.34,17,8.5,9
2025_07_19_1445-PRIMERA_VS_ALUMNI_V_2_RONDA.csv,Tomas Fernandez A.,SEGUNDO TIEMPO,PRIMERA VS ALUMNI (V) 2° RONDA,SEGUNDO TIEMPO,00:45:00,3984.56,321.94,28,8.12,18
2025_07_19_1445-PRIMERA_VS_ALUMNI_V_2_RONDA.csv,Bautista Gatti,SEGUNDO TIEMPO,PRIMERA VS ALUMNI (V) 2° RONDA,SEGUNDO TIEMPO,00:45:00,2577.13,46.74,11,6.13,20
2025_07_19_1445-PRIMERA_VS_ALUMNI_V_2_RONDA.csv,Juan Ignacio Lago,SEGUNDO TIEMPO,PRIMERA VS ALUMNI (V) 2° RONDA,SEGUNDO TIEMPO,00:45:00,2501.45,17.17,9,6.42,97
2025_07_19_1445-PRIMERA_VS_ALUMNI_V_2_RONDA.csv,Martin Leiva,SEGUNDO TIEMPO,PRIMERA VS ALUMNI (V) 2° RONDA,SEGUNDO TIEMPO,00:45:00,2192.52,34.45,7,6.31,17
2025_07_19_1445-PRIMERA_VS_ALUMNI_V_2_RONDA.csv,Facundo Maffei,SEGUNDO TIEMPO,PRIMERA VS ALUMNI (V) 2° RONDA,SEGUNDO TIEMPO,00:45:00,1538.74,14.76,8,5.47,15
2025_07_19_1445-PRIMERA_VS_ALUMNI_V_2_RONDA.csv,Gaston Martinez S.,SEGUNDO TIEMPO,PRIMERA VS ALUMNI (V) 2° RONDA,SEGUNDO TIEMPO,00:45:00,3171.68,402.57,29,8.47,16
2025_07_19_1445-PRIMERA_VS_ALUMNI_V_2_RONDA.csv,Bautista Raimundi,SEGUNDO TIEMPO,PRIMERA VS ALUMNI (V) 2° RONDA,SEGUNDO TIEMPO,00:45:00,2126.46,218.66,22,8.1,2
2025_07_19_1445-PRIMERA_VS_ALUMNI_V_2_RONDA.csv,Pedro Rodriguez A.,SEGUNDO TIEMPO,PRIMERA VS ALUMNI (V) 2° RONDA,SEGUNDO TIEMPO,00:45:00,2360.71,288.37,28,6.65,19
2025_07_19_1445-PRIMERA_VS_ALUMNI_V_2_RONDA.csv,Andres Rubio Garmendia,SEGUNDO TIEMPO,PRIMERA VS ALUMNI (V) 2° RONDA,SEGUNDO TIEMPO,00:45:00,3377.06,303.06,23,7.99,12
2025_07_19_1445-PRIMERA_VS_ALUMNI_V_2_RONDA.csv,Hipólito San Sebastián,SEGUNDO TIEMPO,PRIMERA VS ALUMNI (V) 2° RONDA,SEGUNDO TIEMPO,00:45:00,2976.5,160.69,24,6.59,23
